,Date,Time,Latitude,Longitude,Depth,Region,Type,Automatic/Manual,Magnitude,Network
7593,12-04-25,08:27:07.0,-31.44,-68.525,105,"SAN JUAN, ARGENTINA",origin,A,2.5,NSNA*
7594,12-04-25,08:21:06.0,38.334,43.437,7,EASTERN TURKEY,origin,M,1.7,AFAD*
7595,12-04-25,08:21:01.4,40.606,27.0,14,WESTERN TURKEY,origin,M,1.6,KOERI
7596,12-04-25,08:21:01.0,40.642,26.987,7,WESTERN TURKEY,origin,M,1.2,AFAD*
7597,12-04-25,08:20:56.0,42.608,42.908,7,GEORGIA (SAK'ART'VELO),origin,M,2.5,AFAD
7598,12-04-25,08:20:11.4,50.28,27.41,1,UKRAINE,origin,M,2.0,MCSM*
7599,12-04-25,08:16:28.0,2.77,95.87,16,"SIMEULUE, INDONESIA",origin,M,2.6,BMKG*
7600,12-04-25,08:13:51.0,39.227,28.948,15,WESTERN TURKEY,origin,A,1.4,INFO*
7601,12-04-25,08:13:51.0,39.252,28.946,7,WESTERN TURKEY,origin,M,1.4,AFAD
7602,12-04-25,08:13:50.8,39.224,28.95,16,WESTERN TURKEY,origin,M,1.5,KOERI
7603,12-04-25,08:11:40.0,14.353,-93.37,16,"OFF COAST OF CHIAPAS, MEXICO",origin,A,4.3,UNM*
7604,12-04-25,08:11:38.0,14.39,-93.29,10,"OFFSHORE CHIAPAS, MEXICO",origin,M,4.0,INET
7605,12-04-25,08:10:56.1,39.244,28.997,3,WESTERN TURKEY,origin,M,1.1,KOERI
7606,12-04-25,08:08:49.0,39.204,28.239,11,WESTERN TURKEY,origin,M,1.3,AFAD*
7607,12-04-25,08:08:17.0,0.93,122.07,16,"MINAHASA, SULAWESI, INDONESIA",origin,M,3.3,BMKG*
7608,12-04-25,08:07:00.6,39.211,28.157,14,WESTERN TURKEY,origin,A,1.5,INFO*
7609,12-04-25,08:07:00.4,39.213,28.152,9,WESTERN TURKEY,origin,M,1.6,KOERI
7610,12-04-25,08:07:00.0,39.221,28.138,7,WESTERN TURKEY,origin,M,1.3,AFAD
7611,12-04-25,08:03:32.3,39.159,28.23,17,WESTERN TURKEY,origin,A,1.4,INFO*
7612,12-04-25,08:03:32.2,39.161,28.224,18,WESTERN TURKEY,origin,M,1.7,KOERI
7613,12-04-25,08:03:32.0,39.189,28.205,7,WESTERN TURKEY,origin,M,1.2,AFAD
7614,12-04-25,08:03:09.7,13.129,-89.314,45,OFFSHORE EL SALVADOR,origin,M,3.3,MARN*
7615,12-04-25,08:03:09.0,13.13,-89.34,31,OFFSHORE EL SALVADOR,origin,M,3.4,INET
7616,12-04-25,07:57:51.7,40.276,24.035,5,AEGEAN SEA,origin,M,1.5,KOERI
7617,12-04-25,07:55:14.0,39.14,28.092,10,WESTERN TURKEY,origin,M,1.6,KOERI
7618,12-04-25,07:55:14.0,39.175,28.155,7,WESTERN TURKEY,origin,M,1.3,AFAD
7619,12-04-25,07:55:13.9,39.155,28.122,8,WESTERN TURKEY,origin,A,1.5,INFO*
7620,12-04-25,07:49:37.0,37.132,29.652,7,WESTERN TURKEY,origin,M,1.3,AFAD*
7621,12-04-25,07:47:17.0,18.195,-100.829,53,"GUERRERO, MEXICO",origin,A,4.1,UNM*
7622,12-04-25,07:46:37.4,19.274,-155.399,30,"ISLAND OF HAWAII, HAWAII",origin,A,2.2,HV*
7623,12-04-25,07:44:52.0,38.074,77.856,209,"SOUTHERN XINJIANG, CHINA",origin,A,6.0,NDI
7624,12-04-25,07:44:26.1,40.774,75.1,10,KYRGYZSTAN,origin,A,6.1,SORS
7625,12-04-25,07:44:14.0,41.141,78.468,16,"SOUTHERN XINJIANG, CHINA",mt,M,5.8,SC4
7626,12-04-25,07:44:13.9,41.642,77.752,11,KYRGYZSTAN,origin,A,5.9,NORSAR
7627,12-04-25,07:44:12.8,41.514,77.668,11,KYRGYZSTAN,origin,A,5.9,NORSAR
7628,12-04-25,07:44:12.6,40.908,78.55,46,"SOUTHERN XINJIANG, CHINA",origin,M,6.0,NIEP
7629,12-04-25,07:44:12.3,41.553,78.031,11,KYRGYZSTAN,origin,A,5.9,NORSAR
7630,12-04-25,07:44:12.2,40.972,78.459,12,"SOUTHERN XINJIANG, CHINA",mt,M,5.8,NEIC
7631,12-04-25,07:44:12.0,41.055,78.514,41,"SOUTHERN XINJIANG, CHINA",origin,M,6.0,MET
7632,12-04-25,07:44:11.7,41.142,77.986,25,KYRGYZSTAN,origin,A,5.8,NORSAR
7633,12-04-25,07:44:11.6,41.058,78.433,48,"SOUTHERN XINJIANG, CHINA",origin,M,6.1,IGN
7634,12-04-25,07:44:10.1,41.189,78.376,10,"SOUTHERN XINJIANG, CHINA",origin,M,6.3,KNDC
7635,12-04-25,07:44:09.8,41.056,78.403,9,"SOUTHERN XINJIANG, CHINA",origin,A,6.0,INGV
7636,12-04-25,07:44:09.8,41.11,78.39,19,"SOUTHERN XINJIANG, CHINA",origin,A,6.1,BEO
7637,12-04-25,07:44:09.5,41.07,78.38,12,"SOUTHERN XINJIANG, CHINA",mt,A,5.8,GCMT
7638,12-04-25,07:44:08.8,41.14,78.361,10,"SOUTHERN XINJIANG, CHINA",origin,A,6.1,SC4
7639,12-04-25,07:44:08.5,41.17,78.46,12,"SOUTHERN XINJIANG, CHINA",mt,A,5.8,CPPT
7640,12-04-25,07:44:08.2,41.083,78.73,10,"SOUTHERN XINJIANG, CHINA",origin,M,5.7,YSVOC
7641,12-04-25,07:44:08.0,40.94,78.43,10,"SOUTHERN XINJIANG, CHINA",origin,M,5.8,BMKG
7642,12-04-25,07:44:08.0,41.24,78.41,10,"SOUTHERN XINJIANG, CHINA",origin,M,5.9,IPMA
7643,12-04-25,07:44:07.9,41.02,78.44,10,"SOUTHERN XINJIANG, CHINA",origin,A,6.2,BUD
7644,12-04-25,07:44:07.8,41.05,78.44,10,"SOUTHERN XINJIANG, CHINA",origin,A,5.7,KOERI
7645,12-04-25,07:44:07.7,40.934,78.595,20,"SOUTHERN XINJIANG, CHINA",origin,A,5.9,NORSAR
7646,12-04-25,07:44:07.4,41.157,78.443,10,"SOUTHERN XINJIANG, CHINA",origin,M,6.4,RSSC
7647,12-04-25,07:44:07.4,41.1,78.44,10,"SOUTHERN XINJIANG, CHINA",origin,M,5.8,GSRAS
7648,12-04-25,07:44:07.1,41.05,78.502,11,"SOUTHERN XINJIANG, CHINA",mt,M,5.8,GFZ
7649,12-04-25,07:44:07.1,41.05,78.502,10,"SOUTHERN XINJIANG, CHINA",origin,M,5.8,GFZ
7650,12-04-25,07:44:07.0,41.075,78.525,7,"SOUTHERN XINJIANG, CHINA",origin,A,,CSLC
7651,12-04-25,07:44:07.0,41.01,78.41,7,"SOUTHERN XINJIANG, CHINA",origin,M,5.8,AUST
7652,12-04-25,07:44:06.9,41.095,78.442,10,"SOUTHERN XINJIANG, CHINA",origin,M,5.8,INFO*
7653,12-04-25,07:44:06.8,41.026,78.451,10,"SOUTHERN XINJIANG, CHINA",origin,M,5.8,NEIC
7654,12-04-25,07:44:06.7,41.13,78.44,1,"SOUTHERN XINJIANG, CHINA",origin,M,6.1,KIS
7655,12-04-25,07:44:06.2,40.927,78.411,10,"SOUTHERN XINJIANG, CHINA",origin,M,6.0,USP
7656,12-04-25,07:44:06.0,41.03,78.45,7,"SOUTHERN XINJIANG, CHINA",mt,A,5.8,OCA
7657,12-04-25,07:44:06.0,41.026,78.451,12,"SOUTHERN XINJIANG, CHINA",mt,A,5.8,IPGP
7658,12-04-25,07:44:04.9,40.315,78.972,43,"SOUTHERN XINJIANG, CHINA",origin,A,5.8,NORSAR
7659,12-04-25,07:44:04.9,40.92,78.4,10,"SOUTHERN XINJIANG, CHINA",origin,M,6.1,MCSM
7660,12-04-25,07:44:02.2,40.003,79.546,33,"SOUTHERN XINJIANG, CHINA",origin,M,6.1,BGR
7661,12-04-25,07:43:59.0,39.0,80.0,1,"SOUTHERN XINJIANG, CHINA",origin,A,5.8,LED
7662,12-04-25,07:41:22.3,19.28,-155.398,30,"ISLAND OF HAWAII, HAWAII",origin,A,2.2,HV*
7663,12-04-25,07:36:55.0,-9.78,117.93,24,"SUMBAWA REGION, INDONESIA",origin,M,3.5,BMKG*
7664,12-04-25,07:36:11.0,-8.45,-79.7,24,NEAR COAST OF NORTHERN PERU,origin,A,3.6,LIM*
7665,12-04-25,07:34:44.0,38.04,36.036,10,CENTRAL TURKEY,origin,M,1.7,AFAD
7666,12-04-25,07:34:43.9,38.001,36.0,11,CENTRAL TURKEY,origin,A,1.8,INFO*
7667,12-04-25,07:34:42.6,37.968,36.098,5,CENTRAL TURKEY,origin,M,1.9,KOERI
7668,12-04-25,07:34:14.0,-31.04,-68.79,92,"SAN JUAN, ARGENTINA",origin,A,2.7,NSNA*
7669,12-04-25,07:30:09.0,39.227,28.176,7,WESTERN TURKEY,origin,M,1.4,AFAD
7670,12-04-25,07:30:08.9,39.194,28.126,12,WESTERN TURKEY,origin,A,1.4,INFO*
7671,12-04-25,07:30:08.9,39.184,28.069,12,WESTERN TURKEY,origin,M,1.5,KOERI
7672,12-04-25,07:27:15.2,37.728,21.4,22,SOUTHERN GREECE,origin,M,2.5,NOA
7673,12-04-25,07:27:15.0,37.72,21.39,19,SOUTHERN GREECE,origin,M,2.4,THE
7674,12-04-25,07:27:13.1,37.727,21.4,22,SOUTHERN GREECE,origin,A,2.5,INFO*
7675,12-04-25,07:22:38.0,39.266,28.157,7,WESTERN TURKEY,origin,M,1.0,AFAD*
7676,12-04-25,07:21:59.0,-9.27,123.07,52,"TIMOR REGION, INDONESIA",origin,M,3.4,BMKG*
7677,12-04-25,07:15:31.6,37.965,55.604,5,NORTHERN IRAN,origin,M,4.9,RSSC
7678,12-04-25,07:15:03.5,-22.431,-68.328,123,"ANTOFAGASTA, CHILE",origin,M,4.4,USP
7679,12-04-25,07:15:02.0,-22.63,-68.58,107,"ANTOFAGASTA, CHILE",origin,M,4.1,CSN
7680,12-04-25,07:15:01.7,-22.766,-68.542,104,"ANTOFAGASTA, CHILE",origin,A,4.4,SC4
7681,12-04-25,07:15:00.7,-22.738,-68.907,143,"ANTOFAGASTA, CHILE",origin,M,4.5,GFZ
7682,12-04-25,07:15:00.5,-22.714,-68.603,124,"ANTOFAGASTA, CHILE",origin,M,4.4,NEIC
7683,12-04-25,07:15:00.4,-22.702,-68.592,117,"ANTOFAGASTA, CHILE",origin,M,4.4,INFO*
7684,12-04-25,07:14:26.3,37.899,29.01,20,WESTERN TURKEY,origin,M,1.6,KOERI
7685,12-04-25,07:14:16.0,39.208,28.201,7,WESTERN TURKEY,origin,M,1.2,AFAD*
7686,12-04-25,07:05:36.0,7.373,-82.484,10,SOUTH OF PANAMA,origin,A,3.1,UNA*
7687,12-04-25,07:05:31.0,7.076,-82.222,10,SOUTH OF PANAMA,origin,M,3.8,IGC
7688,12-04-25,07:04:55.0,3.87,125.95,129,"KEPULAUAN SANGIHE, INDONESIA",origin,M,3.1,BMKG*
7689,12-04-25,07:03:48.1,39.151,28.133,10,WESTERN TURKEY,origin,M,1.2,KOERI
7690,12-04-25,07:03:48.0,39.176,28.132,7,WESTERN TURKEY,origin,M,1.0,AFAD
7691,12-04-25,07:03:48.0,39.163,28.122,13,WESTERN TURKEY,origin,A,1.1,INFO*
7692,12-04-25,07:00:36.0,39.239,28.104,7,WESTERN TURKEY,origin,M,1.0,AFAD*
7693,12-04-25,06:58:28.3,18.52,-67.404,12,"MONA PASSAGE, PUERTO RICO",origin,M,2.7,PR*
7694,12-04-25,06:57:14.0,-28.91,-69.54,121,"SAN JUAN, ARGENTINA",origin,M,2.9,CSN*
7695,12-04-25,06:57:13.0,-28.81,-69.48,142,"SAN JUAN, ARGENTINA",origin,A,2.9,NSNA
7696,12-04-25,06:56:40.6,42.14,-127.296,10,OFF COAST OF OREGON,origin,M,2.8,NEIC*
7697,12-04-25,06:49:22.0,37.955,28.855,7,WESTERN TURKEY,origin,M,1.0,AFAD*
7698,12-04-25,06:40:49.3,39.774,25.856,12,AEGEAN SEA,origin,M,1.1,KOERI
7699,12-04-25,06:40:20.2,39.79,72.57,3,KYRGYZSTAN,origin,M,2.7,KIS*
7700,12-04-25,06:29:43.7,40.303,24.032,12,AEGEAN SEA,origin,M,1.8,KOERI
7701,12-04-25,06:25:37.0,2.75,128.51,208,"HALMAHERA, INDONESIA",origin,M,3.8,BMKG*
7702,12-04-25,06:22:32.3,38.569,-116.47,10,NEVADA,origin,M,2.8,NEIC
7703,12-04-25,06:22:24.6,38.468,-116.492,0,NEVADA,origin,M,2.8,NN*
7704,12-04-25,06:16:32.0,11.72,-87.24,19,NEAR COAST OF NICARAGUA,origin,M,3.3,INET*
7705,12-04-25,06:16:31.6,11.673,-87.361,9,NEAR COAST OF NICARAGUA,origin,M,3.7,MARN
7706,12-04-25,06:16:07.7,19.218,-155.346,28,"ISLAND OF HAWAII, HAWAII",origin,A,2.0,HV*
7707,12-04-25,06:16:04.0,39.183,28.288,7,WESTERN TURKEY,origin,M,0.9,AFAD*
7708,12-04-25,06:05:17.0,2.6,95.71,10,"SIMEULUE, INDONESIA",origin,M,4.3,BMKG*
7709,12-04-25,06:02:03.9,39.259,28.127,7,WESTERN TURKEY,origin,A,2.6,INFO*
7710,12-04-25,06:02:03.8,39.259,28.104,9,WESTERN TURKEY,origin,M,2.8,KOERI
7711,12-04-25,06:02:03.0,39.259,28.127,7,WESTERN TURKEY,origin,M,2.4,AFAD
7712,12-04-25,05:55:54.4,42.734,41.208,10,"BLACK SEA, OFFSHORE GEORGIA",origin,A,5.3,MET
7713,12-04-25,05:51:58.0,-23.24,-66.79,212,"JUJUY, ARGENTINA",origin,A,3.2,NSNA*
7714,12-04-25,05:34:25.4,38.621,43.148,4,EASTERN TURKEY,origin,A,1.6,INFO*
7715,12-04-25,05:34:25.4,38.653,43.112,3,EASTERN TURKEY,origin,M,1.7,KOERI
7716,12-04-25,05:34:25.0,38.638,43.205,7,EASTERN TURKEY,origin,M,1.5,AFAD
7717,12-04-25,05:33:57.0,39.186,28.136,7,WESTERN TURKEY,origin,M,2.0,AFAD
7718,12-04-25,05:33:56.8,39.169,28.158,11,WESTERN TURKEY,origin,M,2.2,KOERI
7719,12-04-25,05:33:56.7,39.186,28.136,7,WESTERN TURKEY,origin,A,2.1,INFO*
7720,12-04-25,05:29:41.8,50.18,19.11,1,POLAND,origin,M,2.1,IGPAS*
7721,12-04-25,05:21:12.0,22.97,-75.617,0,BAHAMA ISLANDS,origin,A,2.9,SSNC
7722,12-04-25,05:14:52.8,65.321,-143.951,8,NORTHERN ALASKA,origin,M,2.8,NEIC*
7723,12-04-25,05:14:52.6,65.306,-143.931,0,NORTHERN ALASKA,origin,A,3.1,AK
7724,12-04-25,05:01:48.7,19.108,-155.404,44,"ISLAND OF HAWAII, HAWAII",origin,A,2.0,HV*
7725,12-04-25,05:00:26.3,19.133,-155.357,40,"ISLAND OF HAWAII, HAWAII",origin,A,2.2,HV*
7726,12-04-25,05:00:18.4,-46.165,166.029,13,"OFF W. COAST OF S. ISLAND, N.Z.",origin,M,3.1,GNS*
7727,12-04-25,04:59:25.0,10.733,-86.214,11,OFF COAST OF COSTA RICA,origin,A,3.2,UNA
7728,12-04-25,04:58:39.1,12.851,-88.805,33,OFFSHORE EL SALVADOR,origin,M,4.3,MARN*
7729,12-04-25,04:58:38.0,12.86,-88.8,41,OFFSHORE EL SALVADOR,origin,M,4.8,INET
7730,12-04-25,04:56:35.9,19.064,-155.458,42,"ISLAND OF HAWAII, HAWAII",origin,M,2.2,HV
7731,12-04-25,04:56:35.2,19.127,-155.445,43,"ISLAND OF HAWAII, HAWAII",origin,M,2.6,NEIC*
7732,12-04-25,04:52:13.8,19.015,-155.436,38,"ISLAND OF HAWAII, HAWAII",origin,A,2.3,HV
7733,12-04-25,04:52:06.1,19.056,-155.454,50,"ISLAND OF HAWAII, HAWAII",origin,A,2.0,HV*
7734,12-04-25,04:50:51.0,-1.93,122.55,10,"SULAWESI, INDONESIA",origin,M,3.1,BMKG*
7735,12-04-25,04:48:16.4,37.98,21.53,21,SOUTHERN GREECE,origin,M,2.8,THE
7736,12-04-25,04:48:16.0,37.98,21.528,26,SOUTHERN GREECE,origin,M,2.8,INFO*
7737,12-04-25,04:48:15.9,37.98,21.528,26,SOUTHERN GREECE,origin,M,2.8,NOA
7738,12-04-25,04:46:51.0,39.985,28.164,7,WESTERN TURKEY,origin,M,1.4,AFAD*
7739,12-04-25,04:42:58.5,18.356,145.922,113,"PAGAN REG., N. MARIANA ISLANDS",origin,A,4.9,GFZ
7740,12-04-25,04:42:55.6,18.315,146.19,90,"PAGAN REG., N. MARIANA ISLANDS",origin,M,4.8,INFO*
7741,12-04-25,04:42:54.8,18.379,146.309,89,"PAGAN REG., N. MARIANA ISLANDS",origin,M,4.8,NEIC
7742,12-04-25,04:41:30.8,38.248,30.833,7,WESTERN TURKEY,origin,A,1.2,INFO*
7743,12-04-25,04:41:30.8,38.263,30.812,10,WESTERN TURKEY,origin,M,1.4,KOERI
7744,12-04-25,04:41:30.0,38.248,30.833,7,WESTERN TURKEY,origin,M,1.1,AFAD
7745,12-04-25,04:38:36.8,-35.183,179.342,33,"OFF E. COAST OF N. ISLAND, N.Z.",origin,M,3.7,GNS
7746,12-04-25,04:36:25.9,19.13,156.15,10,EAST OF THE MARIANA ISLANDS,origin,A,6.3,BEO
7747,12-04-25,04:34:57.4,36.55,70.21,0,"HINDU KUSH REGION, AFGHANISTAN",origin,M,4.5,KIS
7748,12-04-25,04:34:54.0,36.16,70.59,90,"HINDU KUSH REGION, AFGHANISTAN",origin,M,4.3,NDI
7749,12-04-25,04:31:50.0,-21.56,-179.5,648,FIJI REGION,origin,M,4.9,IPMA
7750,12-04-25,04:31:48.0,-21.45,-179.37,623,FIJI REGION,origin,M,5.0,BMKG
7751,12-04-25,04:31:47.4,-21.474,-179.373,606,FIJI REGION,origin,A,5.2,SC4
7752,12-04-25,04:31:47.2,-21.425,-179.368,613,FIJI REGION,origin,A,5.3,GFZ
7753,12-04-25,04:31:47.2,-21.425,-179.368,629,FIJI REGION,mt,M,5.3,GFZ
7754,12-04-25,04:31:46.6,-21.461,-179.312,610,FIJI REGION,origin,M,5.3,INFO*
7755,12-04-25,04:31:46.2,-21.55,-179.22,603,FIJI REGION,origin,M,5.3,AUST
7756,12-04-25,04:31:45.9,-21.344,-179.066,632,FIJI REGION,origin,M,5.2,MET
7757,12-04-25,04:31:45.4,-21.317,-179.187,600,FIJI REGION,origin,M,5.4,GNS
7758,12-04-25,04:31:45.2,-21.435,-179.186,604,FIJI REGION,origin,M,5.3,NEIC
7759,12-04-25,04:31:44.6,-21.42,-179.25,594,FIJI REGION,origin,M,5.1,MCSM
7760,12-04-25,04:31:44.6,-21.56,-179.06,600,FIJI REGION,origin,M,5.4,GSRAS
7761,12-04-25,04:31:34.5,39.089,28.353,4,WESTERN TURKEY,origin,M,1.3,KOERI
7762,12-04-25,04:31:34.0,39.147,28.297,7,WESTERN TURKEY,origin,A,1.2,INFO*
7763,12-04-25,04:31:34.0,39.147,28.297,7,WESTERN TURKEY,origin,M,1.1,AFAD
7764,12-04-25,04:30:55.0,-19.67,170.97,15,VANUATU,origin,A,,ARSO
7765,12-04-25,04:30:38.9,-22.322,-177.314,33,SOUTH OF FIJI ISLANDS,origin,M,,BGR
7766,12-04-25,04:27:45.9,38.807,30.407,12,WESTERN TURKEY,origin,A,1.6,INFO*
7767,12-04-25,04:27:45.8,38.785,30.393,5,WESTERN TURKEY,origin,M,1.8,KOERI
7768,12-04-25,04:27:45.0,38.807,30.407,12,WESTERN TURKEY,origin,M,1.3,AFAD
7769,12-04-25,04:26:48.0,10.124,-86.458,36,OFF COAST OF COSTA RICA,origin,A,3.1,UNA*
7770,12-04-25,04:25:33.0,10.328,-85.931,10,COSTA RICA,origin,A,3.0,UNA
7771,12-04-25,04:25:30.0,10.51,-86.3,18,OFF COAST OF COSTA RICA,origin,M,3.1,INET*
7772,12-04-25,04:23:11.6,-0.18,125.68,69,MOLUCCA SEA,origin,A,5.2,SC4
7773,12-04-25,04:23:11.4,-0.283,125.705,73,MOLUCCA SEA,origin,M,5.2,MET
7774,12-04-25,04:23:10.7,-0.926,125.67,55,MOLUCCA SEA,origin,M,5.1,YSVOC
7775,12-04-25,04:23:10.7,-0.265,125.727,69,MOLUCCA SEA,origin,A,5.0,GFZ
7776,12-04-25,04:23:10.6,-0.33,125.6,77,MOLUCCA SEA,origin,M,4.9,MCSM
7777,12-04-25,04:23:10.4,-0.29,125.75,70,MOLUCCA SEA,origin,M,5.1,GSRAS
7778,12-04-25,04:23:10.3,-0.272,125.728,68,MOLUCCA SEA,origin,M,4.9,INFO*
7779,12-04-25,04:23:09.9,-0.271,125.673,67,MOLUCCA SEA,origin,M,4.9,NEIC
7780,12-04-25,04:23:09.0,-0.4,125.71,24,MOLUCCA SEA,origin,M,4.9,BMKG
7781,12-04-25,04:22:59.4,-1.373,127.363,34,"KEPULAUAN OBI, INDONESIA",origin,A,4.6,NORSAR
7782,12-04-25,04:23:11.6,-0.18,125.68,69,MOLUCCA SEA,origin,A,5.2,SC4
7783,12-04-25,04:23:11.4,-0.283,125.705,73,MOLUCCA SEA,origin,M,5.2,MET
7784,12-04-25,04:23:10.7,-0.926,125.67,55,MOLUCCA SEA,origin,M,5.1,YSVOC
7785,12-04-25,04:23:10.7,-0.265,125.727,69,MOLUCCA SEA,origin,A,5.0,GFZ
7786,12-04-25,04:23:10.6,-0.33,125.6,77,MOLUCCA SEA,origin,M,4.9,MCSM
7787,12-04-25,04:23:10.4,-0.29,125.75,70,MOLUCCA SEA,origin,M,5.1,GSRAS
7788,12-04-25,04:23:10.3,-0.272,125.728,68,MOLUCCA SEA,origin,M,4.9,INFO*
7789,12-04-25,04:23:09.9,-0.271,125.673,67,MOLUCCA SEA,origin,M,4.9,NEIC
7790,12-04-25,04:23:09.0,-0.4,125.71,24,MOLUCCA SEA,origin,M,4.9,BMKG
7791,12-04-25,04:22:59.4,-1.373,127.363,34,"KEPULAUAN OBI, INDONESIA",origin,A,4.6,NORSAR
7792,12-04-25,04:17:53.1,39.131,28.29,12,WESTERN TURKEY,origin,M,2.0,KOERI
7793,12-04-25,04:17:52.8,39.152,28.286,8,WESTERN TURKEY,origin,A,2.0,INFO*
7794,12-04-25,04:17:52.0,39.152,28.286,8,WESTERN TURKEY,origin,M,2.0,AFAD
7795,12-04-25,04:17:38.8,37.987,38.123,7,EASTERN TURKEY,origin,A,1.3,INFO*
7796,12-04-25,04:17:38.5,37.983,38.102,16,EASTERN TURKEY,origin,M,1.4,KOERI
7797,12-04-25,04:17:38.0,37.987,38.123,7,EASTERN TURKEY,origin,M,1.2,AFAD
7798,12-04-25,04:13:36.0,7.067,-82.429,199,SOUTH OF PANAMA,origin,A,3.4,UNA*
7799,12-04-25,03:57:06.9,18.875,-67.276,46,PUERTO RICO REGION,origin,M,3.2,PR*
7800,12-04-25,03:51:44.3,44.623,145.816,10,"HOKKAIDO, JAPAN REGION",origin,A,5.6,MET
7801,12-04-25,03:45:21.0,15.515,-94.948,131,"OFFSHORE OAXACA, MEXICO",origin,M,4.8,USP
7802,12-04-25,03:45:12.0,16.07,-95.31,76,"OFFSHORE OAXACA, MEXICO",origin,M,5.0,AUST
7803,12-04-25,03:45:11.0,15.95,-95.07,10,"OFFSHORE OAXACA, MEXICO",origin,M,5.2,INET
7804,12-04-25,03:45:10.3,15.98,-95.51,60,"OAXACA, MEXICO",origin,M,5.2,GSRAS
7805,12-04-25,03:45:10.1,16.02,-95.38,75,"OAXACA, MEXICO",origin,M,4.9,MCSM
7806,12-04-25,03:45:09.6,16.104,-95.396,63,"OAXACA, MEXICO",origin,M,5.3,NEIC
7807,12-04-25,03:45:09.3,16.045,-95.449,60,"OAXACA, MEXICO",origin,M,5.3,INFO*
7808,12-04-25,03:45:06.0,15.918,-95.45,21,"OFFSHORE OAXACA, MEXICO",origin,M,5.0,GFZ
7809,12-04-25,03:45:04.8,15.863,-95.79,10,"OFFSHORE OAXACA, MEXICO",origin,A,5.3,SC4
7810,12-04-25,03:45:03.0,15.626,-95.711,9,"OFFSHORE OAXACA, MEXICO",origin,A,5.2,UNM
7811,12-04-25,03:44:31.7,39.165,28.313,8,WESTERN TURKEY,origin,M,2.1,KOERI
7812,12-04-25,03:44:31.3,39.189,28.301,9,WESTERN TURKEY,origin,A,2.0,INFO*
7813,12-04-25,03:44:31.0,39.189,28.301,9,WESTERN TURKEY,origin,M,1.9,AFAD
7814,12-04-25,03:39:07.8,39.213,28.143,8,WESTERN TURKEY,origin,M,2.4,KOERI
7815,12-04-25,03:39:07.7,39.213,28.143,8,WESTERN TURKEY,origin,A,2.3,INFO*
7816,12-04-25,03:39:07.0,39.222,28.137,14,WESTERN TURKEY,origin,M,2.2,AFAD
7817,12-04-25,03:36:37.0,17.631,-62.879,5,SAINT KITTS AND NEVIS REGION,origin,A,2.2,KNMI
7818,12-04-25,03:35:41.0,-18.95,-72.2,23,OFF COAST OF SOUTHERN PERU,origin,M,2.7,CSN*
7819,12-04-25,03:34:12.9,36.273,-7.89,5,STRAIT OF GIBRALTAR,origin,M,2.3,IGN*
7820,12-04-25,03:33:29.0,39.219,28.204,7,WESTERN TURKEY,origin,M,0.9,AFAD*
7821,12-04-25,03:27:56.0,-22.17,-67.86,211,"POTOSI, BOLIVIA",origin,M,2.8,CSN*
7822,12-04-25,03:24:40.9,39.163,28.205,8,WESTERN TURKEY,origin,M,1.1,KOERI
7823,12-04-25,03:24:40.2,39.198,28.25,8,WESTERN TURKEY,origin,A,1.1,INFO*
7824,12-04-25,03:24:39.0,39.198,28.25,8,WESTERN TURKEY,origin,M,1.2,AFAD
7825,12-04-25,03:23:09.0,-18.377,-64.117,20,"SANTA CRUZ, BOLIVIA",origin,A,3.3,OSC*
7826,12-04-25,03:17:26.1,1.428,128.253,88,"HALMAHERA, INDONESIA",origin,M,4.8,GFZ
7827,12-04-25,03:17:26.0,1.43,128.17,62,"HALMAHERA, INDONESIA",origin,M,4.6,BMKG
7828,12-04-25,03:17:25.5,1.47,128.216,90,"HALMAHERA, INDONESIA",origin,M,4.6,INFO*
7829,12-04-25,03:17:25.3,1.459,128.19,93,"HALMAHERA, INDONESIA",origin,M,4.6,NEIC
7830,12-04-25,03:17:25.0,1.55,128.25,90,"HALMAHERA, INDONESIA",origin,M,4.8,GSRAS
7831,12-04-25,03:17:18.3,2.001,128.412,10,"HALMAHERA, INDONESIA",origin,A,4.6,SC4
7832,12-04-25,03:14:35.9,-54.898,-129.313,10,PACIFIC-ANTARCTIC RIDGE,origin,M,5.1,INFO*
7833,12-04-25,03:14:35.6,-54.898,-129.313,10,PACIFIC-ANTARCTIC RIDGE,origin,M,5.1,NEIC
7834,12-04-25,03:14:35.3,-55.204,-128.568,10,PACIFIC-ANTARCTIC RIDGE,origin,A,5.3,GFZ
7835,12-04-25,03:12:12.4,-55.55,-128.04,12,PACIFIC-ANTARCTIC RIDGE,mt,A,5.6,GCMT
7836,12-04-25,03:12:10.5,-55.475,-128.365,10,PACIFIC-ANTARCTIC RIDGE,origin,A,5.5,SC4
7837,12-04-25,03:12:09.6,-55.51,-128.06,22,PACIFIC-ANTARCTIC RIDGE,origin,M,5.2,MCSM
7838,12-04-25,03:12:09.4,-55.451,-128.01,10,PACIFIC-ANTARCTIC RIDGE,origin,M,5.6,GFZ
7839,12-04-25,03:12:09.4,-55.451,-128.01,18,PACIFIC-ANTARCTIC RIDGE,mt,M,5.6,GFZ
7840,12-04-25,03:12:08.8,-55.426,-127.845,10,PACIFIC-ANTARCTIC RIDGE,origin,M,5.5,NEIC
